cve_id,published_date,last_modified_date,description,cvss_score,cvss_severity,cwe_id,source
CVE-2026-27443,2026-03-04T09:15:56.307,2026-06-17T10:27:09.940,"SEPPmail Secure Email Gateway before version 15.0.1 does not properly sanitize the headers from S/MIME protected MIME entities, allowing an attacker to control trusted headers.",7.5,HIGH,CWE-20,vulnerability@ncsc.ch
CVE-2026-27444,2026-03-04T09:15:56.483,2026-06-17T10:27:10.057,"SEPPmail Secure Email Gateway before version 15.0.1 incorrectly interprets email addresses in the email headers, causing an interpretation conflict with other mail infrastructure that allows an attacker to fake the source of the email or decrypt it.",7.5,HIGH,CWE-436,vulnerability@ncsc.ch
CVE-2026-2747,2026-03-04T09:15:58.120,2026-06-17T10:31:38.960,"SEPPmail Secure Email Gateway before version 15.0.1 decrypts inline PGP messages without isolating them from surrounding unencrypted content, allowing exposure of sensitive information to an unauthorized actor.",7.5,HIGH,CWE-200,vulnerability@ncsc.ch
CVE-2026-21425,2026-03-04T13:15:57.643,2026-06-17T10:18:38.793,"Dell PowerScale OneFS, versions prior to 9.10.1.6 and versions 9.11.0.0 through 9.12.0.1, contains an incorrect privilege assignment vulnerability. A low privileged attacker with local access could potentially exploit this vulnerability, leading to Elevation of privileges.",6.7,MEDIUM,CWE-266,security_alert@emc.com
CVE-2026-23231,2026-03-04T13:15:58.137,2026-06-17T10:21:08.950,"In the Linux kernel, the following vulnerability has been resolved:  netfilter: nf_tables: fix use-after-free in nf_tables_addchain()  nf_tables_addchain() publishes the chain to table->chains via list_add_tail_rcu() (in nft_chain_add()) before registering hooks. If nf_tables_register_hook() then fails, the error path calls nft_chain_del() (list_del_rcu()) followed by nf_tables_chain_destroy() with no RCU grace period in between.  This creates two use-after-free conditions:   1) Control-plane: nf_tables_dump_chains() traverses table->chains     under rcu_read_lock(). A concurrent dump can still be walking     the chain when the error path frees it.   2) Packet path: for NFPROTO_INET, nf_register_net_hook() briefly     installs the IPv4 hook before IPv6 registration fails.  Packets     entering nft_do_chain() via the transient IPv4 hook can still be     dereferencing chain->blob_gen_X when the error path frees the     chain.  Add synchronize_rcu() between nft_chain_del() and the chain destroy so that all RCU readers -- both dump threads and in-flight packet evaluation -- have finished before the chain is freed.",7.8,HIGH,CWE-416,416baaa9-dc9f-4396-8d5f-8c081fb06d67
CVE-2026-25907,2026-03-04T13:15:58.470,2026-06-17T10:25:25.113,"Dell PowerScale OneFS, version 9.13.0.0, contains an overly restrictive account lockout mechanism vulnerability. An unauthenticated attacker with remote access could potentially exploit this vulnerability, leading to denial of service.",5.3,MEDIUM,CWE-645,security_alert@emc.com
CVE-2025-71238,2026-03-04T15:16:12.700,2026-06-17T10:03:55.990,"In the Linux kernel, the following vulnerability has been resolved:  scsi: qla2xxx: Fix bsg_done() causing double free  Kernel panic observed on system,  [5353358.825191] BUG: unable to handle page fault for address: ff5f5e897b024000 [5353358.825194] #PF: supervisor write access in kernel mode [5353358.825195] #PF: error_code(0x0002) - not-present page [5353358.825196] PGD 100006067 P4D 0 [5353358.825198] Oops: 0002 [#1] PREEMPT SMP NOPTI [5353358.825200] CPU: 5 PID: 2132085 Comm: qlafwupdate.sub Kdump: loaded Tainted: G        W    L    -------  ---  5.14.0-503.34.1.el9_5.x86_64 #1 [5353358.825203] Hardware name: HPE ProLiant DL360 Gen11/ProLiant DL360 Gen11, BIOS 2.44 01/17/2025 [5353358.825204] RIP: 0010:memcpy_erms+0x6/0x10 [5353358.825211] RSP: 0018:ff591da8f4f6b710 EFLAGS: 00010246 [5353358.825212] RAX: ff5f5e897b024000 RBX: 0000000000007090 RCX: 0000000000001000 [5353358.825213] RDX: 0000000000001000 RSI: ff591da8f4fed090 RDI: ff5f5e897b024000 [5353358.825214] RBP: 0000000000010000 R08: ff5f5e897b024000 R09: 0000000000000000 [5353358.825215] R10: ff46cf8c40517000 R11: 0000000000000001 R12: 0000000000008090 [5353358.825216] R13: ff591da8f4f6b720 R14: 0000000000001000 R15: 0000000000000000 [5353358.825218] FS:  00007f1e88d47740(0000) GS:ff46cf935f940000(0000) knlGS:0000000000000000 [5353358.825219] CS:  0010 DS: 0000 ES: 0000 CR0: 0000000080050033 [5353358.825220] CR2: ff5f5e897b024000 CR3: 0000000231532004 CR4: 0000000000771ef0 [5353358.825221] PKRU: 55555554 [5353358.825222] Call Trace: [5353358.825223]  <TASK> [5353358.825224]  ? show_trace_log_lvl+0x1c4/0x2df [5353358.825229]  ? show_trace_log_lvl+0x1c4/0x2df [5353358.825232]  ? sg_copy_buffer+0xc8/0x110 [5353358.825236]  ? __die_body.cold+0x8/0xd [5353358.825238]  ? page_fault_oops+0x134/0x170 [5353358.825242]  ? kernelmode_fixup_or_oops+0x84/0x110 [5353358.825244]  ? exc_page_fault+0xa8/0x150 [5353358.825247]  ? asm_exc_page_fault+0x22/0x30 [5353358.825252]  ? memcpy_erms+0x6/0x10 [5353358.825253]  sg_copy_buffer+0xc8/0x110 [5353358.825259]  qla2x00_process_vendor_specific+0x652/0x1320 [qla2xxx] [5353358.825317]  qla24xx_bsg_request+0x1b2/0x2d0 [qla2xxx]  Most routines in qla_bsg.c call bsg_done() only for success cases. However a few invoke it for failure case as well leading to a double free. Validate before calling bsg_done().",7.8,HIGH,CWE-415,416baaa9-dc9f-4396-8d5f-8c081fb06d67
CVE-2026-23233,2026-03-04T15:16:13.603,2026-06-17T10:21:09.187,"In the Linux kernel, the following vulnerability has been resolved:  f2fs: fix to avoid mapping wrong physical block for swapfile  Xiaolong Guo reported a f2fs bug in bugzilla [1]  [1] https://bugzilla.kernel.org/show_bug.cgi?id=220951  Quoted:  ""When using stress-ng's swap stress test on F2FS filesystem with kernel 6.6+, the system experiences data corruption leading to either: 1 dm-verity corruption errors and device reboot 2 F2FS node corruption errors and boot hangs  The issue occurs specifically when: 1 Using F2FS filesystem (ext4 is unaffected) 2 Swapfile size is less than F2FS section size (2MB) 3 Swapfile has fragmented physical layout (multiple non-contiguous extents) 4 Kernel version is 6.6+ (6.1 is unaffected)  The root cause is in check_swap_activate() function in fs/f2fs/data.c. When the first extent of a small swapfile (< 2MB) is not aligned to section boundaries, the function incorrectly treats it as the last extent, failing to map subsequent extents. This results in incorrect swap_extent creation where only the first extent is mapped, causing subsequent swap writes to overwrite wrong physical locations (other files' data).  Steps to Reproduce 1 Setup a device with F2FS-formatted userdata partition 2 Compile stress-ng from https://github.com/ColinIanKing/stress-ng 3 Run swap stress test: (Android devices) adb shell ""cd /data/stressng; ./stress-ng-64 --metrics-brief --timeout 60 --swap 0""  Log: 1 Ftrace shows in kernel 6.6, only first extent is mapped during second f2fs_map_blocks call in check_swap_activate(): stress-ng-swap-8990: f2fs_map_blocks: ino=11002, file offset=0, start blkaddr=0x43143, len=0x1 (Only 4KB mapped, not the full swapfile) 2 in kernel 6.1, both extents are correctly mapped: stress-ng-swap-5966: f2fs_map_blocks: ino=28011, file offset=0, start blkaddr=0x13cd4, len=0x1 stress-ng-swap-5966: f2fs_map_blocks: ino=28011, file offset=1, start blkaddr=0x60c84b, len=0xff  The problematic code is in check_swap_activate(): if ((pblock - SM_I(sbi)->main_blkaddr) % blks_per_sec ||     nr_pblocks % blks_per_sec ||     !f2fs_valid_pinned_area(sbi, pblock)) {     bool last_extent = false;      not_aligned++;      nr_pblocks = roundup(nr_pblocks, blks_per_sec);     if (cur_lblock + nr_pblocks > sis->max)         nr_pblocks -= blks_per_sec;      /* this extent is last one */     if (!nr_pblocks) {         nr_pblocks = last_lblock - cur_lblock;         last_extent = true;     }      ret = f2fs_migrate_blocks(inode, cur_lblock, nr_pblocks);     if (ret) {         if (ret == -ENOENT)             ret = -EINVAL;         goto out;     }      if (!last_extent)         goto retry; }  When the first extent is unaligned and roundup(nr_pblocks, blks_per_sec) exceeds sis->max, we subtract blks_per_sec resulting in nr_pblocks = 0. The code then incorrectly assumes this is the last extent, sets nr_pblocks = last_lblock - cur_lblock (entire swapfile), and performs migration. After migration, it doesn't retry mapping, so subsequent extents are never processed. ""  In order to fix this issue, we need to lookup block mapping info after we migrate all blocks in the tail of swapfile.",7.8,HIGH,CWE-787,416baaa9-dc9f-4396-8d5f-8c081fb06d67
CVE-2026-23234,2026-03-04T15:16:13.790,2026-06-17T10:21:09.317,"In the Linux kernel, the following vulnerability has been resolved:  f2fs: fix to avoid UAF in f2fs_write_end_io()  As syzbot reported an use-after-free issue in f2fs_write_end_io().  It is caused by below race condition:  loop device				umount - worker_thread  - loop_process_work   - do_req_filebacked    - lo_rw_aio     - lo_rw_aio_complete      - blk_mq_end_request       - blk_update_request        - f2fs_write_end_io         - dec_page_count         - folio_end_writeback 					- kill_f2fs_super 					 - kill_block_super 					  - f2fs_put_super 					 : free(sbi)        : get_pages(, F2FS_WB_CP_DATA)          accessed sbi which is freed  In kill_f2fs_super(), we will drop all page caches of f2fs inodes before call free(sbi), it guarantee that all folios should end its writeback, so it should be safe to access sbi before last folio_end_writeback().  Let's relocate ckpt thread wakeup flow before folio_end_writeback() to resolve this issue.",7.8,HIGH,CWE-416,416baaa9-dc9f-4396-8d5f-8c081fb06d67
CVE-2026-23235,2026-03-04T15:16:13.977,2026-06-17T10:21:09.440,"In the Linux kernel, the following vulnerability has been resolved:  f2fs: fix out-of-bounds access in sysfs attribute read/write  Some f2fs sysfs attributes suffer from out-of-bounds memory access and incorrect handling of integer values whose size is not 4 bytes.  For example: vm:~# echo 65537 > /sys/fs/f2fs/vde/carve_out vm:~# cat /sys/fs/f2fs/vde/carve_out 65537 vm:~# echo 4294967297 > /sys/fs/f2fs/vde/atgc_age_threshold vm:~# cat /sys/fs/f2fs/vde/atgc_age_threshold 1  carve_out maps to {struct f2fs_sb_info}->carve_out, which is a 8-bit integer. However, the sysfs interface allows setting it to a value larger than 255, resulting in an out-of-range update.  atgc_age_threshold maps to {struct atgc_management}->age_threshold, which is a 64-bit integer, but its sysfs interface cannot correctly set values larger than UINT_MAX.  The root causes are: 1. __sbi_store() treats all default values as unsigned int, which prevents updating integers larger than 4 bytes and causes out-of-bounds writes for integers smaller than 4 bytes.  2. f2fs_sbi_show() also assumes all default values are unsigned int, leading to out-of-bounds reads and incorrect access to integers larger than 4 bytes.  This patch introduces {struct f2fs_attr}->size to record the actual size of the integer associated with each sysfs attribute. With this information, sysfs read and write operations can correctly access and update values according to their real data size, avoiding memory corruption and truncation.",7.1,HIGH,CWE-125,416baaa9-dc9f-4396-8d5f-8c081fb06d67
CVE-2025-59783,2026-03-04T16:16:24.977,2026-06-17T09:46:42.597,API endpoint for user synchronization in 2N Access Commander version 3.4.1 did not have a sufficient input validation allowing for OS command injection.  This vulnerability can only be exploited after authenticating with administrator privileges.,7.2,HIGH,CWE-78,be69f613-e5f6-419b-800c-30351aa8933c
CVE-2025-59784,2026-03-04T16:16:25.150,2026-06-17T09:46:42.723,2N Access Commander version 3.4.1 and prior is vulnerable to log pollution. Certain parameters sent over API may be included in the logs without prior validation or sanitisation. This vulnerability can only be exploited after authenticating with administrator privileges.,7.2,HIGH,CWE-117,be69f613-e5f6-419b-800c-30351aa8933c
CVE-2025-59785,2026-03-04T16:16:25.307,2026-06-17T09:46:42.837,Improper validation of API end-point in 2N Access Commander version 3.4.2 and prior allows attacker to bypass password policy for backup file encryption. This vulnerability can only be exploited after authenticating with administrator privileges.,7.2,HIGH,CWE-1286,be69f613-e5f6-419b-800c-30351aa8933c
